1,262,596,4,0,1,2,2,newspapers,0,-,,,CorPor_Shelf1_Sketch
2,264,146,2,0,2,0,2,newspapers,0,-,,,CorPor_Front2_Sketch
3,376,654,4,0,2,2,2,newspapers,0,-,,,CorBootsDoor1_Sketch
4,596,1546,1,0,2,2,2,newspapers,0,-,,,SRDesk_Plot_Sketch
5,725,522,1,0,2,2,2,newspapers,2,L,,,SRDeskLeft_Door1_Sketch
6,1996,146,2,0,2,2,2,newspapers,0,-,,,CorPor_Front1_Sketch
