1,2099,599,1,0,2,2,0.5,AmfibiaBack,0,-,,,PlotsBacks_Right1_Sketch
2,2009,599,1,0,2,2,0.5,AmfibiaBack,0,-,,,PlotsBacks_Front1_Sketch
3,219,464,2,0,2,2,0.5,AmfibiaBack,0,-,,,PlotsBacks_Front2_Sketch
4,949,476,1,0,2,2,0.5,AmfibiaBack,0,-,,,PlotsBacks_Front4_Sketch
5,1109,599,1,0,2,2,0.5,AmfibiaBack,0,-,,,PlotsBacks_Left1_Sketch
6,1540,599,1,0,2,2,0.5,AmfibiaBack,0,-,,,PlotsBacks_Left2_Sketch
7,150,599,1,0,2,2,0.5,AmfibiaBack,0,-,,,PlotsBacks_Left1D_Sketch
8,160,599,1,0,2,2,0.5,AmfibiaBack,0,-,,,PlotsBacks_Left2D_Sketch
